CIK10,Ticker,Security,DocIndex,DocLink,Description,FilingDate
0001013871,NRG,NRG Energy,8,https://www.sec.gov/Archives/edgar/data/1013871/000101387113000003/0001013871-13-000003-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001013871-13-000003 (34 Act)  Size: 61 MB",2013_02_27
0001013871,NRG,NRG Energy,9,https://www.sec.gov/Archives/edgar/data/1013871/000144530512000493/0001445305-12-000493-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001445305-12-000493 (34 Act)  Size: 56 MB",2012_02_28
0001013871,NRG,NRG Energy,10,https://www.sec.gov/Archives/edgar/data/1013871/000104746911001125/0001047469-11-001125-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-11-001125 (34 Act)  Size: 47 MB",2011_02_22
0001013871,NRG,NRG Energy,12,https://www.sec.gov/Archives/edgar/data/1013871/000095012310015824/0000950123-10-015824-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-10-015824 (34 Act)  Size: 12 MB",2010_02_23
0001013871,NRG,NRG Energy,14,https://www.sec.gov/Archives/edgar/data/1013871/000095012309002616/0000950123-09-002616-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-09-002616 (34 Act)  Size: 4 MB",2009_02_12
0001013871,NRG,NRG Energy,15,https://www.sec.gov/Archives/edgar/data/1013871/000095012308002271/0000950123-08-002271-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-08-002271 (34 Act)  Size: 3 MB",2008_02_28
0001013871,NRG,NRG Energy,16,https://www.sec.gov/Archives/edgar/data/1013871/000095012307002952/0000950123-07-002952-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-07-002952 (34 Act)  Size: 4 MB",2007_02_28
0001013871,NRG,NRG Energy,18,https://www.sec.gov/Archives/edgar/data/1013871/000095012306002710/0000950123-06-002710-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-06-002710 (34 Act)  Size: 4 MB",2006_03_07
0001013871,NRG,NRG Energy,19,https://www.sec.gov/Archives/edgar/data/1013871/000095013405006359/0000950134-05-006359-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950134-05-006359 (34 Act)  Size: 4 MB",2005_03_30
0001013871,NRG,NRG Energy,23,https://www.sec.gov/Archives/edgar/data/1013871/000095013404003612/0000950134-04-003612-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950134-04-003612 Size: 6 MB",2004_03_16
0001013871,NRG,NRG Energy,25,https://www.sec.gov/Archives/edgar/data/1013871/000095013703001877/0000950137-03-001877-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950137-03-001877 Size: 2 MB",2003_03_31
0001013871,NRG,NRG Energy,28,https://www.sec.gov/Archives/edgar/data/1013871/000095012401001739/0000950124-01-001739-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950124-01-001739 Size: 863 KB",2001_03_29
0000073309,NUE,Nucor Corp.,1,https://www.sec.gov/Archives/edgar/data/73309/000119312518064018/0001193125-18-064018-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-18-064018 (34 Act)  Size: 8 MB",2018_02_28
0000073309,NUE,Nucor Corp.,2,https://www.sec.gov/Archives/edgar/data/73309/000119312517062124/0001193125-17-062124-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-17-062124 (34 Act)  Size: 10 MB",2017_02_28
0000073309,NUE,Nucor Corp.,3,https://www.sec.gov/Archives/edgar/data/73309/000119312516481119/0001193125-16-481119-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-16-481119 (34 Act)  Size: 8 MB",2016_02_26
0000073309,NUE,Nucor Corp.,4,https://www.sec.gov/Archives/edgar/data/73309/000119312515068895/0001193125-15-068895-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-15-068895 (34 Act)  Size: 13 MB",2015_02_27
0000073309,NUE,Nucor Corp.,5,https://www.sec.gov/Archives/edgar/data/73309/000119312514077349/0001193125-14-077349-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-14-077349 (34 Act)  Size: 11 MB",2014_02_28
0000073309,NUE,Nucor Corp.,6,https://www.sec.gov/Archives/edgar/data/73309/000119312513084517/0001193125-13-084517-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-13-084517 (34 Act)  Size: 13 MB",2013_02_28
0000073309,NUE,Nucor Corp.,7,https://www.sec.gov/Archives/edgar/data/73309/000119312512083972/0001193125-12-083972-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-12-083972 (34 Act)  Size: 11 MB",2012_02_28
0000073309,NUE,Nucor Corp.,8,https://www.sec.gov/Archives/edgar/data/73309/000119312511049351/0001193125-11-049351-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-11-049351 (34 Act)  Size: 14 MB",2011_02_28
0000073309,NUE,Nucor Corp.,9,https://www.sec.gov/Archives/edgar/data/73309/000119312510040686/0001193125-10-040686-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-10-040686 (34 Act)  Size: 5 MB",2010_02_25
0000073309,NUE,Nucor Corp.,10,https://www.sec.gov/Archives/edgar/data/73309/000119312509038676/0001193125-09-038676-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-09-038676 (34 Act)  Size: 2 MB",2009_02_26
0000073309,NUE,Nucor Corp.,11,https://www.sec.gov/Archives/edgar/data/73309/000119312508039702/0001193125-08-039702-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-08-039702 (34 Act)  Size: 2 MB",2008_02_27
0000073309,NUE,Nucor Corp.,12,https://www.sec.gov/Archives/edgar/data/73309/000119312507041965/0001193125-07-041965-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-07-041965 (34 Act)  Size: 1 MB",2007_02_28
0000073309,NUE,Nucor Corp.,14,https://www.sec.gov/Archives/edgar/data/73309/000119312506047010/0001193125-06-047010-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-06-047010 (34 Act)  Size: 1 MB",2006_03_07
0000073309,NUE,Nucor Corp.,15,https://www.sec.gov/Archives/edgar/data/73309/000119312505044753/0001193125-05-044753-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-05-044753 (34 Act)  Size: 2 MB",2005_03_08
0000073309,NUE,Nucor Corp.,16,https://www.sec.gov/Archives/edgar/data/73309/000119312504040741/0001193125-04-040741-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-04-040741 Size: 1 MB",2004_03_12
0000073309,NUE,Nucor Corp.,17,https://www.sec.gov/Archives/edgar/data/73309/000102140803004888/0001021408-03-004888-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001021408-03-004888 Size: 1 MB",2003_03_25
0000073309,NUE,Nucor Corp.,18,https://www.sec.gov/Archives/edgar/data/73309/000095016802000432/0000950168-02-000432-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-02-000432 Size: 196 KB",2002_03_22
0000073309,NUE,Nucor Corp.,19,https://www.sec.gov/Archives/edgar/data/73309/000095016801000600/0000950168-01-000600-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-01-000600 Size: 522 KB",2001_03_28
0000073309,NUE,Nucor Corp.,20,https://www.sec.gov/Archives/edgar/data/73309/0000950168-00-000669-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-00-000669 Size: 88 KB",2000_03_23
0000073309,NUE,Nucor Corp.,24,https://www.sec.gov/Archives/edgar/data/73309/0000950168-96-000539-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-96-000539 Size: 105 KB",1996_03_29
0000073309,NUE,Nucor Corp.,25,https://www.sec.gov/Archives/edgar/data/73309/0000950168-95-000206-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-95-000206 Size: 87 KB",1995_03_23
0000073309,NUE,Nucor Corp.,26,https://www.sec.gov/Archives/edgar/data/73309/0000950168-94-000089-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-94-000089 Size: 93 KB",1994_03_24
0001045810,NVDA,Nvidia Corporation,1,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000010/0001045810-18-000010-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-18-000010 (34 Act)  Size: 11 MB",2018_02_28
0001045810,NVDA,Nvidia Corporation,2,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000027/0001045810-17-000027-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-17-000027 (34 Act)  Size: 13 MB",2017_03_01
0001045810,NVDA,Nvidia Corporation,3,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000205/0001045810-16-000205-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-16-000205 (34 Act)  Size: 12 MB",2016_03_17
0001045810,NVDA,Nvidia Corporation,4,https://www.sec.gov/Archives/edgar/data/1045810/000104581015000036/0001045810-15-000036-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-15-000036 (34 Act)  Size: 16 MB",2015_03_12
0001045810,NVDA,Nvidia Corporation,5,https://www.sec.gov/Archives/edgar/data/1045810/000104581014000030/0001045810-14-000030-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-14-000030 (34 Act)  Size: 16 MB",2014_03_13
0001045810,NVDA,Nvidia Corporation,6,https://www.sec.gov/Archives/edgar/data/1045810/000104581013000008/0001045810-13-000008-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-13-000008 (34 Act)  Size: 17 MB",2013_03_12
0001045810,NVDA,Nvidia Corporation,7,https://www.sec.gov/Archives/edgar/data/1045810/000104581012000013/0001045810-12-000013-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-12-000013 (34 Act)  Size: 16 MB",2012_03_13
0001045810,NVDA,Nvidia Corporation,8,https://www.sec.gov/Archives/edgar/data/1045810/000104581011000015/0001045810-11-000015-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-11-000015 (34 Act)  Size: 19 MB",2011_03_16
0001045810,NVDA,Nvidia Corporation,9,https://www.sec.gov/Archives/edgar/data/1045810/000104581010000006/0001045810-10-000006-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-10-000006 (34 Act)  Size: 8 MB",2010_03_18
0001045810,NVDA,Nvidia Corporation,10,https://www.sec.gov/Archives/edgar/data/1045810/000104581009000013/0001045810-09-000013-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-09-000013 (34 Act)  Size: 4 MB",2009_03_13
0001045810,NVDA,Nvidia Corporation,11,https://www.sec.gov/Archives/edgar/data/1045810/000104581008000011/0001045810-08-000011-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-08-000011 (34 Act)  Size: 3 MB",2008_03_21
0001045810,NVDA,Nvidia Corporation,12,https://www.sec.gov/Archives/edgar/data/1045810/000104581007000008/0001045810-07-000008-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-07-000008 (34 Act)  Size: 3 MB",2007_03_16
0001045810,NVDA,Nvidia Corporation,14,https://www.sec.gov/Archives/edgar/data/1045810/000104581006000014/0001045810-06-000014-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-06-000014 (34 Act)  Size: 3 MB",2006_03_16
0001045810,NVDA,Nvidia Corporation,15,https://www.sec.gov/Archives/edgar/data/1045810/000104581005000008/0001045810-05-000008-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-05-000008 (34 Act)  Size: 2 MB",2005_03_22
0001045810,NVDA,Nvidia Corporation,17,https://www.sec.gov/Archives/edgar/data/1045810/000104581004000007/0001045810-04-000007-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045810-04-000007 Size: 1 MB",2004_03_29
0001045810,NVDA,Nvidia Corporation,18,https://www.sec.gov/Archives/edgar/data/1045810/000104596903001196/0001045969-03-001196-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001045969-03-001196 Size: 1 MB",2003_04_25
0001045810,NVDA,Nvidia Corporation,19,https://www.sec.gov/Archives/edgar/data/1045810/000101287002002262/0001012870-02-002262-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001012870-02-002262 Size: 1 MB",2002_05_14
0000898173,ORLY,O'Reilly Automotive,1,https://www.sec.gov/Archives/edgar/data/898173/000089817318000077/0000898173-18-000077-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-18-000077 (34 Act)  Size: 10 MB",2018_02_28
0000898173,ORLY,O'Reilly Automotive,2,https://www.sec.gov/Archives/edgar/data/898173/000089817317000091/0000898173-17-000091-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-17-000091 (34 Act)  Size: 9 MB",2017_02_28
0000898173,ORLY,O'Reilly Automotive,3,https://www.sec.gov/Archives/edgar/data/898173/000089817316000276/0000898173-16-000276-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-16-000276 (34 Act)  Size: 9 MB",2016_02_26
0000898173,ORLY,O'Reilly Automotive,4,https://www.sec.gov/Archives/edgar/data/898173/000089817315000076/0000898173-15-000076-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-15-000076 (34 Act)  Size: 12 MB",2015_02_27
0000898173,ORLY,O'Reilly Automotive,5,https://www.sec.gov/Archives/edgar/data/898173/000089817314000064/0000898173-14-000064-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-14-000064 (34 Act)  Size: 13 MB",2014_02_28
0000898173,ORLY,O'Reilly Automotive,6,https://www.sec.gov/Archives/edgar/data/898173/000089817313000006/0000898173-13-000006-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-13-000006 (34 Act)  Size: 16 MB",2013_02_28
0000898173,ORLY,O'Reilly Automotive,7,https://www.sec.gov/Archives/edgar/data/898173/000119312512085384/0001193125-12-085384-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-12-085384 (34 Act)  Size: 15 MB",2012_02_28
0000898173,ORLY,O'Reilly Automotive,8,https://www.sec.gov/Archives/edgar/data/898173/000119312511049998/0001193125-11-049998-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-11-049998 (34 Act)  Size: 15 MB",2011_02_28
0000898173,ORLY,O'Reilly Automotive,9,https://www.sec.gov/Archives/edgar/data/898173/000119312510043016/0001193125-10-043016-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-10-043016 (34 Act)  Size: 1 MB",2010_02_26
0000898173,ORLY,O'Reilly Automotive,10,https://www.sec.gov/Archives/edgar/data/898173/000119312509041373/0001193125-09-041373-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-09-041373 (34 Act)  Size: 1 MB",2009_03_02
0000898173,ORLY,O'Reilly Automotive,12,https://www.sec.gov/Archives/edgar/data/898173/000089817308000015/0000898173-08-000015-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-08-000015 (34 Act)  Size: 2 MB",2008_03_03
0000898173,ORLY,O'Reilly Automotive,13,https://www.sec.gov/Archives/edgar/data/898173/000089817307000024/0000898173-07-000024-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-07-000024 (34 Act)  Size: 1 MB",2007_03_01
0000898173,ORLY,O'Reilly Automotive,14,https://www.sec.gov/Archives/edgar/data/898173/000089817306000027/0000898173-06-000027-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-06-000027 (34 Act)  Size: 1 MB",2006_03_15
0000898173,ORLY,O'Reilly Automotive,15,https://www.sec.gov/Archives/edgar/data/898173/000089817305000019/0000898173-05-000019-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-05-000019 (34 Act)  Size: 241 KB",2005_03_15
0000898173,ORLY,O'Reilly Automotive,16,https://www.sec.gov/Archives/edgar/data/898173/000089817304000027/0000898173-04-000027-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-04-000027 Size: 330 KB",2004_03_15
0000898173,ORLY,O'Reilly Automotive,17,https://www.sec.gov/Archives/edgar/data/898173/000089817303000017/0000898173-03-000017-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-03-000017 Size: 225 KB",2003_03_27
0000898173,ORLY,O'Reilly Automotive,18,https://www.sec.gov/Archives/edgar/data/898173/000089817302000023/0000898173-02-000023-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-02-000023 Size: 193 KB",2002_03_29
0000898173,ORLY,O'Reilly Automotive,19,https://www.sec.gov/Archives/edgar/data/898173/000089817301000023/0000898173-01-000023-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-01-000023 Size: 179 KB",2001_03_30
0000898173,ORLY,O'Reilly Automotive,20,https://www.sec.gov/Archives/edgar/data/898173/0000898173-00-000026-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-00-000026 Size: 161 KB",2000_03_30
0000898173,ORLY,O'Reilly Automotive,21,https://www.sec.gov/Archives/edgar/data/898173/0000950172-99-000309-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950172-99-000309 Size: 165 KB",1999_03_25
0000898173,ORLY,O'Reilly Automotive,23,https://www.sec.gov/Archives/edgar/data/898173/0000898173-98-000005-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898173-98-000005 Size: 178 KB",1998_03_31
0000898173,ORLY,O'Reilly Automotive,24,https://www.sec.gov/Archives/edgar/data/898173/0000950131-97-002239-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950131-97-002239 Size: 167 KB",1997_03_31
0000797468,OXY,Occidental Petroleum,1,https://www.sec.gov/Archives/edgar/data/797468/000079746818000005/0000797468-18-000005-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-18-000005 (34 Act)  Size: 22 MB",2018_02_23
0000797468,OXY,Occidental Petroleum,2,https://www.sec.gov/Archives/edgar/data/797468/000079746817000003/0000797468-17-000003-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-17-000003 (34 Act)  Size: 22 MB",2017_02_23
0000797468,OXY,Occidental Petroleum,3,https://www.sec.gov/Archives/edgar/data/797468/000079746816000017/0000797468-16-000017-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-16-000017 (34 Act)  Size: 21 MB",2016_02_26
0000797468,OXY,Occidental Petroleum,4,https://www.sec.gov/Archives/edgar/data/797468/000079746815000003/0000797468-15-000003-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-15-000003 (34 Act)  Size: 24 MB",2015_02_23
0000797468,OXY,Occidental Petroleum,5,https://www.sec.gov/Archives/edgar/data/797468/000079746814000011/0000797468-14-000011-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-14-000011 (34 Act)  Size: 24 MB",2014_03_03
0000797468,OXY,Occidental Petroleum,6,https://www.sec.gov/Archives/edgar/data/797468/000079746813000011/0000797468-13-000011-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-13-000011 (34 Act)  Size: 25 MB",2013_02_26
0000797468,OXY,Occidental Petroleum,7,https://www.sec.gov/Archives/edgar/data/797468/000079746812000016/0000797468-12-000016-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-12-000016 (34 Act)  Size: 26 MB",2012_02_23
0000797468,OXY,Occidental Petroleum,8,https://www.sec.gov/Archives/edgar/data/797468/000079746811000026/0000797468-11-000026-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-11-000026 (34 Act)  Size: 29 MB",2011_02_24
0000797468,OXY,Occidental Petroleum,9,https://www.sec.gov/Archives/edgar/data/797468/000079746810000020/0000797468-10-000020-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-10-000020 (34 Act)  Size: 16 MB",2010_02_25
0000797468,OXY,Occidental Petroleum,10,https://www.sec.gov/Archives/edgar/data/797468/000079746809000015/0000797468-09-000015-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-09-000015 (34 Act)  Size: 3 MB",2009_02_24
0000797468,OXY,Occidental Petroleum,11,https://www.sec.gov/Archives/edgar/data/797468/000079746808000026/0000797468-08-000026-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-08-000026 (34 Act)  Size: 4 MB",2008_02_22
0000797468,OXY,Occidental Petroleum,12,https://www.sec.gov/Archives/edgar/data/797468/000079746807000027/0000797468-07-000027-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-07-000027 (34 Act)  Size: 2 MB",2007_02_27
0000797468,OXY,Occidental Petroleum,13,https://www.sec.gov/Archives/edgar/data/797468/000079746806000031/0000797468-06-000031-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-06-000031 (34 Act)  Size: 3 MB",2006_03_01
0000797468,OXY,Occidental Petroleum,14,https://www.sec.gov/Archives/edgar/data/797468/000079746805000041/0000797468-05-000041-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-05-000041 (34 Act)  Size: 735 KB",2005_03_01
0000797468,OXY,Occidental Petroleum,15,https://www.sec.gov/Archives/edgar/data/797468/000079746804000033/0000797468-04-000033-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-04-000033 Size: 687 KB",2004_03_01
0000797468,OXY,Occidental Petroleum,16,https://www.sec.gov/Archives/edgar/data/797468/000079746803000111/0000797468-03-000111-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-03-000111 Size: 657 KB",2003_03_04
0000797468,OXY,Occidental Petroleum,18,https://www.sec.gov/Archives/edgar/data/797468/000079746802000010/0000797468-02-000010-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-02-000010 Size: 2 MB",2002_03_13
0000797468,OXY,Occidental Petroleum,19,https://www.sec.gov/Archives/edgar/data/797468/000079746801500004/0000797468-01-500004-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000797468-01-500004 Size: 3 MB",2001_03_09
0000029989,OMC,Omnicom Group,1,https://www.sec.gov/Archives/edgar/data/29989/000002998918000004/0000029989-18-000004-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000029989-18-000004 (34 Act)  Size: 11 MB",2018_02_15
0000029989,OMC,Omnicom Group,2,https://www.sec.gov/Archives/edgar/data/29989/000002998917000004/0000029989-17-000004-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000029989-17-000004 (34 Act)  Size: 11 MB",2017_02_09
0000029989,OMC,Omnicom Group,3,https://www.sec.gov/Archives/edgar/data/29989/000002998916000015/0000029989-16-000015-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000029989-16-000015 (34 Act)  Size: 11 MB",2016_02_09
0000029989,OMC,Omnicom Group,4,https://www.sec.gov/Archives/edgar/data/29989/000002998915000003/0000029989-15-000003-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000029989-15-000003 (34 Act)  Size: 16 MB",2015_02_10
0000029989,OMC,Omnicom Group,5,https://www.sec.gov/Archives/edgar/data/29989/000002998914000002/0000029989-14-000002-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000029989-14-000002 (34 Act)  Size: 17 MB",2014_02_12
0000029989,OMC,Omnicom Group,6,https://www.sec.gov/Archives/edgar/data/29989/000002998913000004/0000029989-13-000004-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000029989-13-000004 (34 Act)  Size: 19 MB",2013_02_19
0000029989,OMC,Omnicom Group,7,https://www.sec.gov/Archives/edgar/data/29989/000002998912000005/0000029989-12-000005-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000029989-12-000005 (34 Act)  Size: 18 MB",2012_02_17
0000029989,OMC,Omnicom Group,9,https://www.sec.gov/Archives/edgar/data/29989/000089109211001226/0000891092-11-001226-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000891092-11-001226 (34 Act)  Size: 6 MB",2011_02_23
0000029989,OMC,Omnicom Group,10,https://www.sec.gov/Archives/edgar/data/29989/000089109210000656/0000891092-10-000656-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000891092-10-000656 (34 Act)  Size: 6 MB",2010_02_19
0000029989,OMC,Omnicom Group,11,https://www.sec.gov/Archives/edgar/data/29989/000089109209000891/0000891092-09-000891-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000891092-09-000891 (34 Act)  Size: 1 MB",2009_02_27
0000029989,OMC,Omnicom Group,12,https://www.sec.gov/Archives/edgar/data/29989/000089109208001149/0000891092-08-001149-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000891092-08-001149 (34 Act)  Size: 964 KB",2008_02_22
0000029989,OMC,Omnicom Group,13,https://www.sec.gov/Archives/edgar/data/29989/000089109207000620/0000891092-07-000620-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000891092-07-000620 (34 Act)  Size: 840 KB",2007_02_27
0000029989,OMC,Omnicom Group,14,https://www.sec.gov/Archives/edgar/data/29989/000089109206000463/0000891092-06-000463-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000891092-06-000463 (34 Act)  Size: 330 KB",2006_02_24
0000029989,OMC,Omnicom Group,15,https://www.sec.gov/Archives/edgar/data/29989/000089109205000493/0000891092-05-000493-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000891092-05-000493 (34 Act)  Size: 292 KB",2005_03_15
0000029989,OMC,Omnicom Group,16,https://www.sec.gov/Archives/edgar/data/29989/000089109204001284/0000891092-04-001284-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000891092-04-001284 Size: 291 KB",2004_03_15
0000029989,OMC,Omnicom Group,17,https://www.sec.gov/Archives/edgar/data/29989/000089109203000497/0000891092-03-000497-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000891092-03-000497 Size: 819 KB",2003_03_27
